field_path,observed_type,example_value_redacted,presence_count,benchmark,model_name,possible_semantic_role
$.steps[].extra_element_properties,dict,<dict:440>,3,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties,dict,<dict:440>,3,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties,dict,<dict:440>,4,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties,dict,<dict:224>,8,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties,dict,<dict:224>,7,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties,dict,<dict:224>,9,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties,dict,<dict:224>,8,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,5510,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,2248,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,3271,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,3559,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,1150,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,1044,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,802,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,4768,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,1327,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,1330,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,1788,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,9013,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,8918,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,11731,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*},dict,<dict:4>,9228,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,2904,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,1420,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,2029,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,2321,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,748,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,702,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,514,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,1898,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,396,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,399,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,536,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,4761,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,5176,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,6581,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,list,<list:4>,4878,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,2606,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,828,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,1242,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,1238,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,402,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,342,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,288,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,2870,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,931,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,931,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,1252,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,4252,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,3742,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,5150,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox,null,None,4350,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,9071.265625,2083,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,9215.265625,1513,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,9071.265625,2862,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,9071.265625,3603,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,1721.625,1134,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,1721.625,1230,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,1721.625,724,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,305.03125,1532,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,305.03125,407,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,305.03125,411,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,305.03125,540,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,30.8125,4886,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,30.8125,5327,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,30.8125,6535,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],float,30.8125,5324,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,9533,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,4167,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,5254,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,5681,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,1858,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,1578,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,1332,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,6060,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,1177,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,1185,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,1604,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,14158,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,15377,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,19789,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.bbox[],int,0,14188,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,5510,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,2248,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,3271,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,3559,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,1150,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,1044,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,802,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,4768,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,1327,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,1330,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,1788,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,9013,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,8918,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,11731,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.clickable,bool,False,9228,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,5510,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,2248,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,3271,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,3559,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,1150,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,1044,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,802,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,4768,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,1327,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,1330,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,1788,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,9013,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,8918,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,11731,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.set_of_marks,bool,False,9228,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,5510,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,2248,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,3271,assistantbench,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,3559,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,0.42,1150,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,0.42,1044,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,0.42,802,visualwebarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,4768,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,1327,webarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,1330,webarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,1788,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,9013,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,8918,workarena,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,11731,workarena,GenericAgent-gpt-4o-2024-11-20,token_or_step_metadata
$.steps[].extra_element_properties.{*}.visibility,float,1.0,9228,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,token_or_step_metadata
$.steps[].focused_element,null,None,1,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].focused_element,str,147,31,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,token_or_step_metadata
$.steps[].focused_element,str,147,7,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,token_or_step_metadata
