protocol,trajectory_key,target,label,held_out_model,role,inner_fold,inner_n_splits,benchmark_group_primary,benchmark_group_secondary,group_key,model_name
leave_one_model_out,workarena::workarena.servicenow.create-user::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.create-user::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.create-user::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l1,workarena::workarena.servicenow.create-user,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-three-items-uniform-expenses-and-find-total-return-large-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,2,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,2,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,2,5,workarena,workarena_l2,workarena::workarena.servicenow.filter-trivial-expenses-find-total-return-and-select-investments-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.get-warranty-expiration-date-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.get-warranty-expiration-date-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,2,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,2,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,2,5,workarena,workarena_l2,workarena::workarena.servicenow.high-priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.infeasible-navigate-and-create-hardware-asset-with-reason-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,1,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,1,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,1,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.navigate-and-order-loaner-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,3,5,workarena,workarena_l2,workarena::workarena.servicenow.priority-filter-problems-and-mark-duplicates-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.sort-user-list::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l1,workarena::workarena.servicenow.sort-user-list,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.sort-user-list::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l1,workarena::workarena.servicenow.sort-user-list,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.sort-user-list::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l1,workarena::workarena.servicenow.sort-user-list,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.sort-user-list::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,5,5,workarena,workarena_l1,workarena::workarena.servicenow.sort-user-list,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
leave_one_model_out,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,external_validation,,5,workarena,workarena_l2,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
leave_one_model_out,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2,GenericAgent-anthropic_claude-3.7-sonnet
leave_one_model_out,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2,GenericAgent-gpt-4o-2024-11-20
leave_one_model_out,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,train,4,5,workarena,workarena_l2,workarena::workarena.servicenow.three-changes-fix-wide-priority-uniform-risk-change-request-scheduling-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
